205	114.43	85.83	21.22	60.5	125.05	116.07	0
206	114.35	85.89	21.13	60.3	124.91	116.03	0
207	114.27	85.95	21.04	60.09	124.79	116.0	0
208	114.2	86.02	20.95	59.88	124.68	115.96	0
209	114.12	86.08	20.86	59.68	124.55	115.92	0
210	114.04	86.15	20.77	59.47	124.43	115.89	0
211	113.97	86.21	20.68	59.27	124.31	115.84	0
212	113.89	86.28	20.59	59.06	124.19	115.81	0
213	113.81	86.34	20.5	58.85	124.06	115.77	0
214	113.73	86.4	20.41	58.65	123.94	115.73	0
215	113.66	86.47	20.32	58.44	123.82	115.69	0
216	113.58	86.53	20.23	58.24	123.7	115.64	0
217	113.5	86.6	20.14	58.03	123.57	115.61	0
218	113.43	86.66	20.05	57.83	123.45	115.57	0
219	113.35	86.72	19.96	57.62	123.33	115.53	0
220	113.27	86.79	19.87	57.41	123.2	115.5	0
221	113.19	86.85	19.78	57.21	123.08	115.45	0
222	113.12	86.92	19.69	57.0	122.97	115.42	0
223	113.04	86.98	19.6	56.8	122.84	115.38	0
224	112.96	87.05	19.51	56.59	122.72	115.34	0
225	112.89	87.11	19.42	56.39	122.6	115.31	0
226	112.81	87.17	19.33	56.18	122.47	115.27	0
227	112.73	87.24	19.24	55.97	122.35	115.23	0
228	112.65	87.3	19.15	55.77	122.23	115.19	0
229	112.58	87.37	19.06	55.56	122.11	115.16	0
230	112.5	87.43	18.97	55.36	121.99	115.11	0
231	112.42	87.5	18.88	55.15	121.86	115.07	0
232	112.35	87.56	18.79	54.95	121.74	115.03	0
233	112.27	87.62	18.7	54.74	121.62	114.99	0
234	112.19	87.69	18.61	54.53	121.5	114.95	0
235	112.11	87.75	18.52	54.33	121.38	114.92	0
236	112.0	87.78	18.48	54.2	121.24	114.88	0
237	111.89	87.81	18.44	54.08	121.1	114.84	0
238	111.78	87.84	18.4	53.96	120.98	114.82	0
239	111.68	87.86	18.36	53.83	120.86	114.78	0
240	111.57	87.89	18.32	53.71	120.72	114.75	0
241	111.46	87.92	18.27	53.59	120.6	114.71	0
242	111.35	87.95	18.23	53.46	120.47	114.68	0
243	111.24	87.97	18.19	53.34	120.34	114.64	0
244	111.13	88.0	18.15	53.22	120.2	114.61	0
245	111.02	88.03	18.11	53.09	120.07	114.58	0
246	110.91	88.06	18.07	52.97	119.94	114.54	0
247	110.8	88.08	18.03	52.85	119.81	114.5	0
248	110.69	88.11	17.99	52.72	119.69	114.47	0
249	110.58	88.14	17.95	52.6	119.55	114.44	0
250	110.47	88.17	17.9	52.48	119.42	114.41	0
251	110.36	88.19	17.86	52.35	119.29	114.36	0
252	110.25	88.22	17.82	52.23	119.17	114.33	0
253	110.14	88.25	17.78	52.1	119.03	114.31	0
254	110.03	88.28	17.74	51.98	118.9	114.27	0
255	109.92	88.3	17.7	51.86	118.77	114.23	0
256	109.81	88.33	17.66	51.73	118.63	114.19	0
257	109.7	88.36	17.61	51.61	118.51	114.16	0
258	109.59	88.39	17.57	51.49	118.38	114.13	0
259	109.48	88.41	17.53	51.37	118.25	114.09	0
260	109.37	88.44	17.49	51.24	118.12	114.06	0
261	109.26	88.47	17.45	51.12	117.99	114.03	0
262	109.15	88.5	17.41	50.99	117.86	113.99	0
263	109.04	88.52	17.37	50.87	117.72	113.96	0
264	108.93	88.55	17.33	50.75	117.59	113.93	0
265	108.82	88.58	17.29	50.62	117.46	113.89	0
266	108.8	88.65	17.23	50.45	117.41	113.88	0
267	108.77	88.72	17.16	50.28	117.35	113.86	0
268	108.75	88.8	17.11	50.12	117.31	113.85	0
269	108.72	88.87	17.04	49.95	117.24	113.84	0
270	108.7	88.94	16.98	49.78	117.19	113.83	0
271	108.68	89.01	16.92	49.61	117.14	113.81	0
272	108.65	89.09	16.86	49.44	117.09	113.81	0
273	108.63	89.16	16.8	49.27	117.03	113.79	0
274	108.6	89.23	16.74	49.1	116.97	113.78	0
275	108.58	89.3	16.68	48.93	116.92	113.77	0
276	108.56	89.38	16.62	48.76	116.87	113.76	0
277	108.53	89.45	16.56	48.59	116.81	113.75	0
278	108.51	89.52	16.5	48.42	116.75	113.73	0
279	108.48	89.59	16.44	48.25	116.7	113.72	0
280	108.46	89.67	16.38	48.08	116.65	113.71	0
281	108.43	89.74	16.32	47.91	116.59	113.7	0
282	108.41	89.81	16.26	47.74	116.53	113.69	0
283	108.39	89.89	16.2	47.57	116.48	113.68	0
284	108.36	89.96	16.14	47.4	116.43	113.66	0
285	108.34	90.03	16.08	47.23	116.38	113.64	0
286	108.31	90.1	16.02	47.06	116.31	113.63	0
287	108.29	90.17	15.96	46.9	116.27	113.62	0
288	108.26	90.25	15.89	46.73	116.21	113.61	0
289	108.24	90.32	15.83	46.56	116.16	113.6	0
290	108.22	90.39	15.77	46.39	116.11	113.59	0
291	108.19	90.47	15.71	46.22	116.05	113.58	0
292	108.17	90.54	15.65	46.05	116.0	113.56	0
293	108.14	90.61	15.59	45.88	115.94	113.56	0
294	108.12	90.68	15.53	45.71	115.89	113.54	0
295	108.1	90.76	15.47	45.54	115.83	113.53	0
296	108.07	90.83	15.41	45.37	115.78	113.51	0
297	108.05	90.9	15.35	45.2	115.72	113.5	0
298	108.02	90.97	15.29	45.03	115.66	113.48	0
299	108.0	91.05	15.23	44.86	115.61	113.47	0
300	108.0	91.1	15.2	44.74	115.6	113.47	0
301	108.0	91.15	15.18	44.61	115.59	113.45	0
302	108.0	91.2	15.15	44.49	115.58	113.44	0
303	108.0	91.25	15.13	44.36	115.56	113.42	0
304	108.0	91.3	15.1	44.24	115.55	113.42	0
305	108.0	91.35	15.08	44.11	115.54	113.41	0
306	108.0	91.4	15.05	43.99	115.53	113.39	0
307	108.0	91.45	15.03	43.86	115.51	113.38	0
308	108.0	91.5	15.0	43.74	115.5	113.37	0
309	108.0	91.55	14.98	43.62	115.49	113.35	0
310	108.0	91.59	14.95	43.49	115.48	113.34	0
311	108.0	91.64	14.93	43.37	115.46	113.32	0
312	108.0	91.69	14.9	43.24	115.45	113.31	0
313	108.0	91.75	14.88	43.12	115.44	113.31	0
314	108.0	91.8	14.85	42.99	115.43	113.29	0
315	108.0	91.84	14.83	42.87	115.41	113.28	0
316	108.0	91.89	14.8	42.74	115.4	113.26	0
317	108.0	91.94	14.78	42.62	115.39	113.25	0
318	108.0	91.99	14.75	42.49	115.38	113.23	0
319	108.0	92.04	14.73	42.37	115.36	113.23	0
320	108.0	92.09	14.7	42.24	115.35	113.22	0
321	108.0	92.14	14.68	42.12	115.34	113.2	0
322	108.0	92.19	14.65	41.99	115.33	113.19	0
323	108.0	92.24	14.63	41.87	115.31	113.18	0
324	108.0	92.29	14.61	41.74	115.3	113.16	0
325	108.0	92.34	14.58	41.62	115.29	113.15	0
326	108.0	92.39	14.55	41.49	115.28	113.13	0
327	108.0	92.44	14.53	41.37	115.27	113.13	0
328	108.0	92.49	14.51	41.24	115.25	113.12	0
329	108.0	92.54	14.48	41.12	115.24	113.1	0
330	108.0	92.59	14.46	40.99	115.23	113.09	0
331	108.0	92.64	14.43	40.87	115.22	113.08	0
332	108.0	92.69	14.4	40.75	115.2	113.06	0
333	108.08	92.69	14.4	40.69	115.28	113.03	0
334	108.16	92.69	14.4	40.64	115.36	113.02	0
335	108.24	92.69	14.4	40.59	115.44	112.98	0
336	108.32	92.69	14.4	40.53	115.52	112.95	0
337	108.4	92.69	14.4	40.48	115.6	112.94	0
338	108.48	92.69	14.4	40.43	115.68	112.91	0
339	108.56	92.69	14.4	40.37	115.76	112.88	0
340	108.64	92.69	14.4	40.32	115.84	112.86	0
341	108.72	92.69	14.4	40.27	115.92	112.83	0
342	108.79	92.69	14.4	40.22	116.0	112.8	0
343	108.87	92.69	14.4	40.16	116.08	112.78	0
344	108.95	92.69	14.4	40.11	116.16	112.75	0
345	109.03	92.69	14.4	40.06	116.23	112.72	0
346	109.11	92.69	14.4	40.0	116.31	112.69	0
347	109.19	92.69	14.4	39.95	116.39	112.66	0
348	109.27	92.69	14.4	39.9	116.47	112.64	0
349	109.35	92.69	14.4	39.84	116.56	112.61	0
350	109.43	92.69	14.4	39.79	116.64	112.58	0
351	109.51	92.69	14.4	39.74	116.72	112.56	0
352	109.59	92.69	14.4	39.68	116.8	112.53	0
353	109.67	92.69	14.4	39.63	116.88	112.5	0
354	109.75	92.69	14.4	39.58	116.95	112.48	0
355	109.83	92.69	14.4	39.52	117.03	112.45	0
356	109.91	92.69	14.4	39.47	117.11	112.42	0
357	109.99	92.69	14.4	39.42	117.19	112.41	0
358	110.07	92.69	14.4	39.37	117.28	112.38	0
359	110.15	92.69	14.4	39.31	117.36	112.34	0
360	110.23	92.69	14.4	39.26	117.44	112.33	0
361	110.31	92.69	14.4	39.21	117.52	112.3	0
362	110.39	92.69	14.4	39.15	117.59	112.27	0
363	110.47	92.69	14.4	39.1	117.67	112.25	0
364	110.58	92.83	14.52	38.96	117.84	112.31	0
365	110.7	92.97	14.63	38.83	118.02	112.39	0
366	110.81	93.11	14.75	38.69	118.19	112.46	0
367	110.93	93.24	14.86	38.55	118.37	112.52	0
368	111.04	93.38	14.98	38.41	118.53	112.59	0
369	111.15	93.52	15.09	38.28	118.69	112.66	0
370	111.27	93.65	15.21	38.14	118.88	112.73	0
371	111.38	93.79	15.32	38.0	119.04	112.8	0
372	111.5	93.93	15.43	37.87	119.22	112.87	0
373	111.61	94.06	15.55	37.73	119.38	112.93	0
374	111.73	94.2	15.66	37.59	119.56	113.0	0
375	111.84	94.34	15.78	37.45	119.73	113.07	0
376	111.95	94.48	15.89	37.32	119.9	113.14	0
377	112.07	94.61	16.01	37.18	120.08	113.21	0
378	112.18	94.75	16.12	37.04	120.24	113.28	0
379	112.3	94.89	16.23	36.91	120.42	113.34	0
380	112.41	95.03	16.35	36.77	120.58	113.42	0
381	112.53	95.16	16.46	36.63	120.77	113.48	0
382	113.55	95.14	16.27	36.63	121.69	113.46	0
383	114.58	95.13	16.09	36.63	122.62	113.44	0
384	115.61	95.11	15.9	36.63	123.56	113.43	0
385	116.64	95.09	15.71	36.63	124.49	113.41	0
386	117.67	95.08	15.52	36.63	125.43	113.39	0
387	118.7	95.06	15.33	36.63	126.37	113.37	0
388	119.73	95.04	15.14	36.63	127.31	113.36	0
389	120.76	95.03	14.95	36.63	128.24	113.34	0
390	121.79	95.01	14.77	36.63	129.18	113.32	0
391	122.82	94.99	14.58	36.63	130.11	113.31	0
392	123.84	94.97	14.39	36.63	131.03	113.28	0
393	124.87	94.96	14.2	36.63	131.97	113.27	0
394	125.9	94.94	14.01	36.63	132.91	113.25	0
395	126.93	94.92	13.82	36.63	133.84	113.24	0
396	127.96	94.91	13.63	36.63	134.78	113.22	0
397	128.99	94.89	13.45	36.63	135.72	113.21	0
398	130.02	94.87	13.26	36.63	136.65	113.19	0
399	131.05	94.85	13.07	36.63	137.59	113.16	0
400	132.08	94.84	12.88	36.63	138.52	113.15	0
401	133.1	94.82	12.69	36.63	139.44	113.13	0
402	134.13	94.8	12.5	36.63	140.38	113.12	0
403	135.16	94.78	12.31	36.63	141.32	113.1	0
404	136.19	94.77	12.12	36.63	142.25	113.09	0
405	137.22	94.75	11.94	36.63	143.19	113.06	0
406	137.36	94.89	12.71	36.49	143.72	113.13	0
407	137.49	95.03	13.49	36.36	144.24	113.2	0
408	137.63	95.16	14.27	36.22	144.76	113.27	0
409	137.77	95.3	15.04	36.08	145.3	113.34	0
410	137.91	95.44	15.82	35.94	145.82	113.41	0
411	138.04	95.57	16.6	35.81	146.34	113.47	0
412	138.18	95.71	17.38	35.67	146.87	113.54	0
413	138.32	95.85	18.16	35.53	147.4	113.61	0
414	138.45	95.99	18.93	35.4	147.91	113.69	0
415	140.19	95.94	18.29	35.4	149.33	113.64	0
416	141.93	95.89	17.65	35.4	150.75	113.59	0
417	143.67	95.85	17.01	35.4	152.18	113.55	0
418	145.41	95.8	16.37	35.4	153.59	113.5	0
419	147.14	95.76	15.73	35.4	155.01	113.46	0
420	148.88	95.71	15.09	35.4	156.43	113.41	0
421	150.62	95.67	14.45	35.4	157.85	113.37	0
422	152.36	95.62	13.81	35.4	159.27	113.32	0
423	154.09	95.57	13.17	35.4	160.68	113.27	0
424	154.76	95.57	13.58	35.4	161.55	113.27	0
425	155.43	95.57	13.99	35.4	162.43	113.27	0
426	156.1	95.57	14.4	35.4	163.3	113.27	0
427	156.77	95.57	14.82	35.4	164.18	113.27	0
428	157.44	95.57	15.23	35.4	165.05	113.27	0
429	158.11	95.57	15.64	35.4	165.94	113.27	0
430	158.78	95.57	16.05	35.4	166.81	113.27	0
431	159.45	95.57	16.46	35.4	167.69	113.27	0
432	161.5	95.57	15.43	35.4	169.22	113.27	0
433	163.56	95.57	14.4	35.4	170.76	113.27	0
434	165.62	95.57	13.38	35.4	172.31	113.27	0
435	167.68	95.57	12.35	35.4	173.85	113.27	0
436	169.73	95.57	11.32	35.4	175.38	113.27	0
437	171.79	95.57	10.29	35.4	176.94	113.27	0
438	172.69	95.69	10.51	35.4	177.94	113.39	0
439	173.59	95.8	10.74	35.4	178.95	113.5	0
440	174.49	95.91	10.96	35.4	179.98	113.61	0
441	175.38	96.02	11.19	35.4	180.97	113.72	0
442	176.28	96.14	11.41	35.4	181.99	113.84	0
443	177.18	96.25	11.64	35.4	183.0	113.94	0
444	178.08	96.36	11.86	35.4	184.01	114.06	0
445	178.98	96.47	12.09	35.4	185.02	114.17	0
446	179.87	96.58	12.31	35.4	186.03	114.28	0
447	180.77	96.7	12.53	35.4	187.04	114.4	0
448	181.67	96.81	12.76	35.4	188.04	114.5	0
449	183.02	96.87	12.76	35.34	189.4	114.53	0
450	184.38	96.93	12.76	35.28	190.76	114.56	0
451	185.73	96.98	12.76	35.22	192.1	114.59	0
452	187.08	97.04	12.76	35.16	193.46	114.62	0
453	188.43	97.1	12.76	35.1	194.81	114.65	0
454	189.78	97.16	12.76	35.04	196.16	114.68	0
455	191.14	97.22	12.76	34.98	197.52	114.71	0
456	191.86	97.22	13.02	34.98	198.37	114.71	0
457	192.58	97.22	13.27	34.98	199.22	114.71	0
458	193.3	97.22	13.53	34.98	200.07	114.71	0
459	194.02	97.22	13.79	34.98	200.91	114.71	0
460	194.74	97.22	14.04	34.98	201.76	114.71	0
461	195.46	97.22	14.3	34.98	202.61	114.71	0
462	196.18	97.22	14.56	34.98	203.46	114.71	0
463	196.9	97.22	14.82	34.98	204.31	114.71	0
464	197.81	97.4	15.18	34.85	205.41	114.82	0
465	198.73	97.59	15.55	34.71	206.5	114.95	0
466	199.64	97.77	15.91	34.57	207.6	115.06	0
467	200.56	97.95	16.28	34.44	208.7	115.16	0
468	201.47	98.14	16.65	34.3	209.8	115.29	0
469	202.39	98.32	17.01	34.16	210.89	115.4	0
470	203.3	98.5	17.38	34.02	211.99	115.51	0
471	204.22	98.68	17.74	33.89	213.09	115.62	0
472	205.13	98.87	18.11	33.75	214.19	115.75	0
473	206.27	99.0	17.79	33.66	215.17	115.83	0
474	207.42	99.14	17.47	33.57	216.15	115.92	0
475	208.56	99.28	17.15	33.48	217.13	116.02	0
476	209.7	99.42	16.83	33.38	218.11	116.11	0
477	210.85	99.55	16.51	33.29	219.11	116.19	0
478	211.99	99.69	16.19	33.2	220.09	116.28	0
479	213.13	99.83	15.87	33.11	221.06	116.38	0
480	214.28	99.96	15.55	33.02	222.05	116.47	0
481	215.42	100.1	15.23	32.93	223.03	116.56	0
482	216.6	100.1	15.33	32.93	224.27	116.56	0
483	217.79	100.1	15.43	32.93	225.5	116.56	0
484	218.97	100.1	15.54	32.93	226.74	116.56	0
485	220.15	100.1	15.64	32.93	227.97	116.56	0
486	221.34	100.1	15.74	32.93	229.21	116.56	0
487	222.52	100.1	15.85	32.93	230.44	116.56	0
488	223.7	100.1	15.95	32.93	231.67	116.56	0
489	224.89	100.1	16.05	32.93	232.91	116.56	0
490	226.07	100.15	16.05	32.93	234.09	116.62	0
491	227.25	100.2	16.05	32.93	235.28	116.66	0
492	228.44	100.26	16.05	32.93	236.47	116.72	0
493	229.62	100.31	16.05	32.93	237.65	116.78	0
494	230.8	100.36	16.05	32.93	238.83	116.82	0
495	231.99	100.41	16.05	32.93	240.01	116.88	0
496	233.17	100.46	16.05	32.93	241.19	116.92	0
497	234.35	100.51	16.05	32.93	242.38	116.97	0
498	235.09	100.68	16.19	32.93	243.19	117.14	0
499	235.83	100.84	16.33	32.93	244.0	117.3	0
500	236.57	101.01	16.46	32.93	244.81	117.47	0
